timestamp,temperature,humidity,wind_velocity,pressure,solar_radiation,thermal_sensation,comfort_zone
2025-01-01 00:00:00,20.8,92.0,1.8,886.1,0.4722222222222222,21.84,Confortável
2025-01-01 01:00:00,20.7,92.0,1.9,886.3,0.4722222222222222,21.68,Confortável
2025-01-01 02:00:00,20.6,91.0,1.4,886.7,0.4722222222222222,20.6,Confortável
2025-01-01 03:00:00,20.3,92.0,1.1,886.4,0.4722222222222222,20.3,Confortável
2025-01-01 04:00:00,19.8,94.0,0.3,885.9,0.4722222222222222,19.8,Fresco
2025-01-01 05:00:00,19.4,94.0,0.9,885.3,0.4722222222222222,19.4,Fresco
2025-01-01 06:00:00,19.7,94.0,0.4,885.3,0.4722222222222222,19.7,Fresco
2025-01-01 07:00:00,20.0,95.0,0.7,885.2,0.4722222222222222,20.0,Confortável
2025-01-01 08:00:00,19.9,95.0,1.4,885.4,0.4722222222222222,19.9,Fresco
2025-01-01 09:00:00,19.9,95.0,0.6,886.0,0.4722222222222222,19.9,Fresco
2025-01-01 10:00:00,20.2,94.0,1.6,886.9,30.22222222222222,20.2,Confortável
2025-01-01 11:00:00,21.5,86.0,1.4,887.6,190.5,21.5,Confortável
2025-01-01 12:00:00,22.8,79.0,1.1,887.9,359.69444444444446,22.8,Confortável
2025-01-01 13:00:00,23.5,75.0,1.6,887.9,492.6111111111111,23.5,Confortável
2025-01-01 14:00:00,23.9,71.0,1.4,887.8,466.0,23.9,Confortável
2025-01-01 15:00:00,23.2,81.0,2.5,887.4,259.3333333333333,24.45,Confortável
2025-01-01 16:00:00,24.0,78.0,3.3,886.8,555.75,25.28,Confortável
2025-01-01 17:00:00,21.6,90.0,3.1,886.2,204.25,22.42,Confortável
2025-01-01 18:00:00,22.8,85.0,3.0,885.3,270.8333333333333,23.88,Confortável
2025-01-01 19:00:00,22.3,87.0,2.9,884.6,204.88888888888889,23.3,Confortável
2025-01-01 20:00:00,23.0,77.0,2.1,884.0,230.66666666666666,24.3,Confortável
2025-01-01 21:00:00,19.1,88.0,2.3,884.9,106.25,19.67,Fresco
2025-01-01 22:00:00,19.5,85.0,1.6,885.3,15.61111111111111,19.5,Fresco
2025-01-01 23:00:00,19.1,88.0,1.4,885.9,16.247685185185183,19.1,Fresco
2025-01-02 00:00:00,19.8,88.0,1.3,886.7,16.88425925925926,19.8,Fresco
2025-01-02 01:00:00,19.8,91.0,1.7,887.2,17.520833333333332,19.8,Fresco
2025-01-02 02:00:00,19.7,91.0,1.4,887.5,18.15740740740741,19.7,Fresco
2025-01-02 03:00:00,19.6,88.0,1.4,887.4,18.79398148148148,19.6,Fresco
2025-01-02 04:00:00,19.3,92.0,1.4,886.7,19.430555555555557,19.3,Fresco
2025-01-02 05:00:00,19.1,92.0,1.1,886.3,20.06712962962963,19.1,Fresco
2025-01-02 06:00:00,19.3,91.0,1.0,886.1,20.703703703703702,19.3,Fresco
2025-01-02 07:00:00,19.2,90.0,1.7,885.8,21.34027777777778,19.2,Fresco
2025-01-02 08:00:00,19.2,91.0,1.2,886.4,21.976851851851855,19.2,Fresco
2025-01-02 09:00:00,19.0,93.0,1.9,886.3,22.613425925925924,19.71,Fresco
2025-01-02 10:00:00,19.2,89.0,2.4,887.3,23.25,19.75,Fresco
2025-01-02 11:00:00,20.2,84.0,2.8,887.4,159.11111111111111,20.81,Confortável
2025-01-02 12:00:00,21.2,79.0,1.3,887.7,276.0,21.2,Confortável
2025-01-02 13:00:00,23.1,74.0,2.0,887.8,504.3611111111111,24.44,Confortável
2025-01-02 14:00:00,25.8,58.0,3.5,887.7,463.55555555555554,27.44,Quente
2025-01-02 15:00:00,26.5,52.0,2.8,887.2,643.4444444444445,28.34,Quente
2025-01-02 16:00:00,28.2,50.0,3.3,886.4,1016.5,33.72,Muito Quente
2025-01-02 17:00:00,26.9,60.0,2.9,885.5,818.8888888888889,28.81,Quente
2025-01-02 18:00:00,27.4,54.0,2.9,884.5,463.3333333333333,27.2,Quente
2025-01-02 19:00:00,26.5,55.0,3.6,883.9,425.80555555555554,28.29,Quente
2025-01-02 20:00:00,26.3,54.0,3.6,883.8,463.27777777777777,28.05,Quente
2025-01-02 21:00:00,25.1,63.0,2.5,884.5,216.97222222222223,26.7,Quente
2025-01-02 22:00:00,23.0,81.0,2.4,885.0,28.22222222222222,24.24,Confortável
2025-01-02 23:00:00,21.9,79.0,1.4,885.7,25.732323232323232,21.9,Confortável
2025-01-03 00:00:00,20.8,85.0,1.0,886.5,23.24242424242424,20.8,Confortável
2025-01-03 01:00:00,20.6,87.0,1.5,887.2,20.75252525252525,20.6,Confortável
2025-01-03 02:00:00,20.2,90.0,1.5,887.7,18.262626262626263,20.2,Confortável
2025-01-03 03:00:00,20.3,91.0,1.0,887.3,15.772727272727273,20.3,Confortável
2025-01-03 04:00:00,20.3,91.0,1.5,886.7,13.282828282828282,20.3,Confortável
2025-01-03 05:00:00,19.4,89.0,1.4,886.4,10.79292929292929,19.4,Fresco
2025-01-03 06:00:00,19.1,88.0,1.4,885.7,8.303030303030303,19.1,Fresco
2025-01-03 07:00:00,18.0,90.0,1.5,885.8,5.813131313131311,18.0,Fresco
2025-01-03 08:00:00,19.0,87.0,2.0,886.2,3.3232323232323244,19.67,Fresco
2025-01-03 09:00:00,19.2,92.0,2.1,886.6,0.8333333333333334,19.86,Fresco
2025-01-03 10:00:00,20.0,92.0,1.3,887.3,46.77777777777778,20.0,Confortável
2025-01-03 11:00:00,22.8,78.0,2.1,887.4,331.6111111111111,24.07,Confortável
2025-01-03 12:00:00,22.7,77.0,2.1,888.1,437.6111111111111,23.95,Confortável
2025-01-03 13:00:00,24.4,70.0,3.3,888.0,627.8055555555555,25.77,Confortável
2025-01-03 14:00:00,25.6,65.0,3.3,887.7,943.3611111111111,27.22,Quente
2025-01-03 15:00:00,27.0,59.0,2.8,887.4,1009.3055555555555,33.84,Muito Quente
2025-01-03 16:00:00,27.5,53.0,3.1,886.5,1123.0555555555557,34.76,Muito Quente
2025-01-03 17:00:00,27.7,52.0,2.5,885.6,749.8055555555555,31.55,Muito Quente
2025-01-03 18:00:00,28.5,47.0,2.2,884.2,733.5555555555555,32.39,Muito Quente
2025-01-03 19:00:00,27.8,50.0,2.8,883.7,608.8611111111111,29.24,Quente
2025-01-03 20:00:00,26.4,50.0,2.9,883.8,385.3333333333333,28.21,Quente
2025-01-03 21:00:00,25.5,55.0,2.4,883.9,186.66666666666666,27.19,Quente
2025-01-03 22:00:00,24.1,64.0,1.6,884.6,24.63888888888889,24.1,Confortável
2025-01-03 23:00:00,22.7,70.0,1.3,884.4,24.96990740740741,22.7,Confortável
2025-01-04 00:00:00,20.9,77.0,1.3,885.4,25.300925925925927,20.9,Confortável
2025-01-04 01:00:00,20.7,83.0,0.6,886.2,25.631944444444443,20.7,Confortável
2025-01-04 02:00:00,20.2,85.0,1.6,886.9,25.962962962962965,20.2,Confortável
2025-01-04 03:00:00,20.6,82.0,1.9,886.3,26.29398148148148,21.57,Confortável
2025-01-04 04:00:00,20.4,82.0,1.5,885.8,26.625,20.4,Confortável
2025-01-04 05:00:00,20.6,83.0,1.1,885.6,26.95601851851852,20.6,Confortável
2025-01-04 06:00:00,21.0,82.0,1.6,885.3,27.287037037037035,21.0,Confortável
2025-01-04 07:00:00,20.2,88.0,0.7,885.1,27.618055555555557,20.2,Confortável
2025-01-04 08:00:00,20.7,87.0,1.0,885.1,27.949074074074076,20.7,Confortável
2025-01-04 09:00:00,20.5,88.0,0.9,885.9,28.280092592592595,20.5,Confortável
2025-01-04 10:00:00,20.5,89.0,1.0,886.2,28.61111111111111,20.5,Confortável
2025-01-04 11:00:00,22.0,83.0,0.7,886.5,118.08333333333333,22.0,Confortável
2025-01-04 12:00:00,23.6,77.0,0.6,886.6,220.08333333333334,23.6,Confortável
2025-01-04 13:00:00,24.9,59.0,1.5,886.5,572.0277777777778,24.9,Confortável
2025-01-04 14:00:00,27.8,49.0,1.8,886.1,856.9166666666666,34.03,Muito Quente
2025-01-04 15:00:00,28.6,44.0,2.6,885.6,893.7777777777778,33.46,Muito Quente
2025-01-04 16:00:00,29.5,41.0,2.8,884.8,1004.75,35.26,Muito Quente
2025-01-04 17:00:00,27.9,48.0,3.1,884.1,637.1388888888889,29.01,Quente
2025-01-04 18:00:00,27.9,49.0,2.6,883.3,410.55555555555554,27.17,Quente
2025-01-04 19:00:00,26.6,54.0,3.1,883.0,266.3333333333333,28.44,Quente
2025-01-04 20:00:00,25.2,63.0,1.9,882.6,112.47222222222223,26.91,Quente
2025-01-04 21:00:00,24.4,69.0,2.6,883.3,53.80555555555556,25.86,Confortável
2025-01-04 22:00:00,23.0,73.0,1.6,884.2,12.916666666666666,23.0,Confortável
2025-01-04 23:00:00,22.6,73.0,1.8,885.3,11.752525252525253,23.92,Confortável
2025-01-05 00:00:00,21.8,78.0,1.9,885.9,10.588383838383837,22.96,Confortável
2025-01-05 01:00:00,20.7,85.0,1.7,886.7,9.424242424242422,20.7,Confortável
2025-01-05 02:00:00,20.6,88.0,2.0,887.0,8.26010101010101,21.53,Confortável
2025-01-05 03:00:00,19.9,93.0,1.5,886.5,7.095959595959596,19.9,Fresco
2025-01-05 04:00:00,20.1,90.0,1.3,885.7,5.931818181818181,20.1,Confortável
2025-01-05 05:00:00,18.7,93.0,0.5,885.1,4.767676767676766,18.7,Fresco
2025-01-05 06:00:00,19.0,95.0,0.8,884.6,3.6035353535353525,19.0,Fresco
2025-01-05 07:00:00,18.4,95.0,0.9,884.1,2.4393939393939394,18.4,Fresco
2025-01-05 08:00:00,18.5,96.0,0.7,884.6,1.275252525252524,18.5,Fresco
2025-01-05 09:00:00,18.8,97.0,1.0,885.0,0.1111111111111111,18.8,Fresco
2025-01-05 10:00:00,20.2,94.0,0.4,885.6,42.166666666666664,20.2,Confortável
2025-01-05 11:00:00,21.5,85.0,0.8,886.2,110.72222222222223,21.5,Confortável
2025-01-05 12:00:00,23.1,78.0,1.1,886.6,176.5,23.1,Confortável
2025-01-05 13:00:00,25.1,69.0,2.4,886.6,337.22222222222223,26.72,Quente
2025-01-05 14:00:00,27.0,58.0,3.3,886.7,688.75,29.03,Quente
2025-01-05 15:00:00,26.7,59.0,3.3,885.8,831.5277777777778,28.55,Quente
2025-01-05 16:00:00,27.8,55.0,2.8,885.1,480.55555555555554,28.11,Quente
2025-01-05 17:00:00,25.9,67.0,0.9,884.3,344.30555555555554,25.9,Confortável
2025-01-05 18:00:00,24.5,72.0,2.7,883.6,341.6666666666667,25.96,Confortável
2025-01-05 19:00:00,23.3,79.0,2.7,883.1,304.1666666666667,24.53,Confortável
2025-01-05 20:00:00,23.3,78.0,1.5,883.7,177.25,23.3,Confortável
2025-01-05 21:00:00,21.2,88.0,3.0,884.0,122.97222222222223,21.96,Confortável
2025-01-05 22:00:00,20.2,93.0,1.6,884.9,16.166666666666668,20.2,Confortável
2025-01-05 23:00:00,20.2,95.0,1.9,885.5,14.762626262626265,21.1,Confortável
2025-01-06 00:00:00,19.8,96.0,1.0,885.8,13.35858585858586,19.8,Fresco
2025-01-06 01:00:00,19.8,96.0,0.5,886.9,11.954545454545455,19.8,Fresco
2025-01-06 02:00:00,20.0,97.0,0.4,886.8,10.550505050505052,20.0,Confortável
2025-01-06 03:00:00,19.7,96.0,2.4,886.4,9.146464646464647,20.34,Confortável
2025-01-06 04:00:00,19.0,97.0,1.4,886.0,7.742424242424243,19.0,Fresco
2025-01-06 05:00:00,19.0,97.0,1.0,885.3,6.338383838383839,19.0,Fresco
2025-01-06 06:00:00,19.0,97.0,0.9,884.7,4.934343434343434,19.0,Fresco
2025-01-06 07:00:00,19.0,98.0,1.3,884.6,3.5303030303030307,19.0,Fresco
2025-01-06 08:00:00,18.9,98.0,1.7,884.8,2.1262626262626267,18.9,Fresco
2025-01-06 09:00:00,19.2,97.0,1.8,885.8,0.7222222222222222,19.99,Fresco
2025-01-06 10:00:00,19.3,95.0,2.4,886.4,39.22222222222222,19.87,Fresco
2025-01-06 11:00:00,20.3,90.0,2.3,887.1,282.5,21.08,Confortável
2025-01-06 12:00:00,20.8,87.0,4.7,887.8,357.8333333333333,21.14,Confortável
2025-01-06 13:00:00,22.3,81.0,4.4,887.8,531.3888888888889,23.05,Confortável
2025-01-06 14:00:00,23.8,71.0,3.7,887.3,799.4722222222222,24.99,Confortável
2025-01-06 15:00:00,24.5,69.0,3.0,886.9,672.9444444444445,25.92,Confortável
2025-01-06 16:00:00,24.5,73.0,2.8,886.0,518.4722222222222,25.95,Confortável
2025-01-06 17:00:00,24.2,68.0,3.7,885.5,520.1388888888889,25.47,Confortável
2025-01-06 18:00:00,24.2,70.0,3.4,884.7,350.0,25.51,Confortável
2025-01-06 19:00:00,24.0,69.0,2.5,883.9,343.3333333333333,25.4,Confortável
2025-01-06 20:00:00,23.7,73.0,2.8,883.6,191.88888888888889,24.99,Confortável
2025-01-06 21:00:00,22.9,78.0,2.2,883.8,99.83333333333333,24.16,Confortável
2025-01-06 22:00:00,22.2,84.0,1.1,884.3,13.63888888888889,22.2,Confortável
2025-01-06 23:00:00,20.6,90.0,0.8,885.0,12.414141414141415,20.6,Confortável
2025-01-07 00:00:00,20.2,91.0,0.6,885.6,11.18939393939394,20.2,Confortável
2025-01-07 01:00:00,19.7,94.0,1.3,886.1,9.964646464646464,19.7,Fresco
2025-01-07 02:00:00,20.4,93.0,1.2,886.6,8.73989898989899,20.4,Confortável
2025-01-07 03:00:00,20.8,88.0,1.1,886.4,7.515151515151516,20.8,Confortável
2025-01-07 04:00:00,20.6,89.0,1.0,885.7,6.290404040404041,20.6,Confortável
2025-01-07 05:00:00,20.1,92.0,1.3,885.1,5.065656565656567,20.1,Confortável
2025-01-07 06:00:00,20.2,93.0,1.7,884.8,3.8409090909090913,20.2,Confortável
2025-01-07 07:00:00,19.9,94.0,1.7,884.4,2.6161616161616172,19.9,Fresco
2025-01-07 08:00:00,19.7,94.0,2.0,884.4,1.3914141414141412,20.48,Confortável
2025-01-07 09:00:00,19.4,95.0,1.9,884.9,0.16666666666666666,20.17,Confortável
2025-01-07 10:00:00,20.5,93.0,1.6,885.3,61.47222222222222,20.5,Confortável
2025-01-07 11:00:00,21.3,87.0,3.6,886.1,199.58333333333334,21.95,Confortável
2025-01-07 12:00:00,23.7,72.0,3.9,886.9,410.97222222222223,24.84,Confortável
2025-01-07 13:00:00,24.1,70.0,3.2,887.1,480.75,25.42,Confortável
2025-01-07 14:00:00,25.0,68.0,3.1,886.4,553.75,26.51,Quente
2025-01-07 15:00:00,25.3,66.0,2.8,885.9,642.7222222222222,26.91,Quente
2025-01-07 16:00:00,26.1,61.0,3.5,884.9,591.5,27.81,Quente
2025-01-07 17:00:00,26.9,56.0,4.1,884.4,781.0833333333334,28.76,Quente
2025-01-07 18:00:00,26.7,57.0,3.3,883.2,474.6388888888889,28.55,Quente
2025-01-07 19:00:00,27.3,55.0,2.9,882.5,723.3333333333334,30.28,Muito Quente
2025-01-07 20:00:00,26.8,59.0,2.9,882.2,273.02777777777777,28.69,Quente
2025-01-07 21:00:00,25.1,61.0,2.5,882.7,111.27777777777777,26.7,Quente
2025-01-07 22:00:00,23.8,78.0,2.9,883.7,21.305555555555557,25.1,Confortável
2025-01-07 23:00:00,22.5,84.0,2.1,884.5,22.099537037037038,23.72,Confortável
2025-01-08 00:00:00,21.8,86.0,2.2,884.9,22.89351851851852,22.87,Confortável
2025-01-08 01:00:00,21.6,87.0,1.7,885.5,23.6875,21.6,Confortável
2025-01-08 02:00:00,21.3,89.0,1.6,885.5,24.481481481481485,21.3,Confortável
2025-01-08 03:00:00,20.9,90.0,1.7,885.1,25.275462962962965,20.9,Confortável
2025-01-08 04:00:00,20.8,88.0,2.3,884.6,26.069444444444443,21.67,Confortável
2025-01-08 05:00:00,20.1,91.0,2.2,884.5,26.863425925925924,20.88,Confortável
2025-01-08 06:00:00,19.6,93.0,1.3,883.9,27.657407407407405,19.6,Fresco
2025-01-08 07:00:00,19.4,93.0,1.9,883.7,28.45138888888889,20.17,Confortável
2025-01-08 08:00:00,19.5,92.0,2.3,884.1,29.24537037037037,20.14,Confortável
2025-01-08 09:00:00,19.3,92.0,2.0,884.6,30.039351851851855,20.02,Confortável
2025-01-08 10:00:00,19.8,90.0,1.4,885.2,30.833333333333332,19.8,Fresco
2025-01-08 11:00:00,21.2,84.0,1.9,885.3,163.77777777777777,22.26,Confortável
2025-01-08 12:00:00,22.3,78.0,2.1,886.1,249.05555555555554,23.49,Confortável
2025-01-08 13:00:00,23.2,73.0,4.5,886.0,437.1388888888889,24.15,Confortável
2025-01-08 14:00:00,23.4,75.0,2.1,886.0,293.80555555555554,24.77,Confortável
2025-01-08 15:00:00,23.8,71.0,3.3,885.5,331.0833333333333,25.04,Confortável
2025-01-08 16:00:00,25.0,69.0,3.8,884.5,585.6388888888889,26.44,Quente
2025-01-08 17:00:00,25.6,63.0,4.0,883.5,732.4722222222222,27.16,Quente
2025-01-08 18:00:00,23.7,74.0,3.4,882.4,449.97222222222223,24.9,Confortável
2025-01-08 19:00:00,23.2,79.0,3.0,882.3,244.05555555555554,24.36,Confortável
2025-01-08 20:00:00,23.2,73.0,2.2,882.3,205.66666666666666,24.52,Confortável
2025-01-08 21:00:00,22.7,77.0,2.2,882.5,43.94444444444444,23.93,Confortável
2025-01-08 22:00:00,22.3,80.0,1.6,883.5,5.361111111111111,22.3,Confortável
2025-01-08 23:00:00,20.0,94.0,3.5,884.2,6.6550925925925934,20.39,Confortável
2025-01-09 00:00:00,19.3,96.0,1.9,884.8,7.949074074074074,20.06,Confortável
2025-01-09 01:00:00,19.3,97.0,0.6,885.6,9.243055555555557,19.3,Fresco
2025-01-09 02:00:00,19.0,97.0,2.0,885.6,10.537037037037038,19.67,Fresco
2025-01-09 03:00:00,18.9,97.0,1.1,884.8,11.831018518518519,18.9,Fresco
2025-01-09 04:00:00,18.9,98.0,1.3,884.0,13.125,18.9,Fresco
2025-01-09 05:00:00,18.8,98.0,1.1,883.7,14.418981481481485,18.8,Fresco
2025-01-09 06:00:00,18.9,98.0,2.1,883.1,15.712962962962965,19.51,Fresco
2025-01-09 07:00:00,18.9,98.0,3.1,883.1,17.006944444444446,19.16,Fresco
2025-01-09 08:00:00,18.6,98.0,2.7,883.2,18.300925925925927,18.93,Fresco
2025-01-09 09:00:00,18.7,98.0,3.4,883.7,19.59490740740741,18.84,Fresco
2025-01-09 10:00:00,18.8,98.0,3.3,884.4,20.88888888888889,18.99,Fresco
2025-01-09 11:00:00,18.9,98.0,3.4,884.8,72.91666666666667,19.08,Fresco
2025-01-09 12:00:00,19.1,97.0,4.5,884.9,136.36111111111111,19.06,Fresco
2025-01-09 13:00:00,19.3,96.0,3.6,884.8,185.47222222222223,19.51,Fresco
2025-01-09 14:00:00,19.7,96.0,3.8,884.6,224.86111111111111,19.95,Fresco
2025-01-09 15:00:00,20.1,93.0,4.1,884.3,215.80555555555554,20.38,Confortável
2025-01-09 16:00:00,19.9,95.0,4.9,883.7,293.22222222222223,19.98,Fresco
2025-01-09 17:00:00,21.2,85.0,4.4,883.2,491.55555555555554,21.68,Confortável
2025-01-09 18:00:00,21.1,83.0,4.2,882.2,507.80555555555554,21.59,Confortável
2025-01-09 19:00:00,21.9,78.0,4.5,881.3,378.77777777777777,22.54,Confortável
2025-01-09 20:00:00,22.2,78.0,4.2,881.0,467.0,22.95,Confortável
2025-01-09 21:00:00,21.1,79.0,3.7,881.5,181.36111111111111,21.69,Confortável
2025-01-09 22:00:00,19.9,85.0,3.3,882.6,42.25,20.32,Confortável
2025-01-09 23:00:00,18.9,92.0,1.6,883.4,42.798611111111114,18.9,Fresco
2025-01-10 00:00:00,18.4,94.0,1.9,883.8,43.34722222222222,19.01,Fresco
2025-01-10 01:00:00,18.8,94.0,2.0,884.4,43.895833333333336,19.43,Fresco
2025-01-10 02:00:00,19.0,94.0,2.0,884.5,44.44444444444444,19.67,Fresco
2025-01-10 03:00:00,18.8,95.0,1.7,884.4,44.99305555555556,18.8,Fresco
2025-01-10 04:00:00,18.6,96.0,1.7,883.6,45.541666666666664,18.6,Fresco
2025-01-10 05:00:00,18.6,96.0,1.6,883.1,46.09027777777778,18.6,Fresco
2025-01-10 06:00:00,18.7,95.0,1.8,882.6,46.638888888888886,19.41,Fresco
2025-01-10 07:00:00,18.8,95.0,1.5,882.6,47.1875,18.8,Fresco
2025-01-10 08:00:00,18.7,96.0,2.0,883.2,47.73611111111112,19.32,Fresco
2025-01-10 09:00:00,18.8,96.0,1.9,883.7,48.28472222222223,19.48,Fresco
2025-01-10 10:00:00,19.5,94.0,1.6,884.2,48.833333333333336,19.5,Fresco
2025-01-10 11:00:00,20.0,93.0,1.5,884.6,124.86111111111111,20.0,Confortável
2025-01-10 12:00:00,20.6,91.0,1.7,885.2,134.19444444444446,20.6,Confortável
2025-01-10 13:00:00,21.4,85.0,4.0,885.3,525.75,22.0,Confortável
2025-01-10 14:00:00,22.8,81.0,4.7,885.0,762.2222222222222,23.63,Confortável
2025-01-10 15:00:00,23.8,75.0,4.0,884.5,850.4166666666666,24.95,Confortável
2025-01-10 16:00:00,22.0,91.0,2.6,884.0,512.0833333333334,23.01,Confortável
2025-01-10 17:00:00,21.6,89.0,2.8,883.2,490.8333333333333,22.48,Confortável
2025-01-10 18:00:00,24.2,76.0,2.1,882.3,729.5277777777778,25.71,Confortável
2025-01-10 19:00:00,23.1,81.0,2.8,881.7,331.19444444444446,24.28,Confortável
2025-01-10 20:00:00,23.8,84.0,2.5,881.5,362.4166666666667,25.16,Confortável
2025-01-10 21:00:00,19.2,91.0,2.5,882.5,215.27777777777777,19.71,Fresco
2025-01-10 22:00:00,20.1,95.0,1.5,882.5,59.388888888888886,20.1,Confortável
2025-01-10 23:00:00,20.0,96.0,1.5,883.8,54.02272727272728,20.0,Confortável
2025-01-11 00:00:00,20.1,96.0,1.2,883.8,48.65656565656566,20.1,Confortável
2025-01-11 01:00:00,19.2,97.0,2.1,884.5,43.29040404040404,19.86,Fresco
2025-01-11 02:00:00,19.0,96.0,2.1,884.8,37.924242424242436,19.63,Fresco
2025-01-11 03:00:00,19.1,97.0,2.4,884.4,32.55808080808081,19.63,Fresco
2025-01-11 04:00:00,19.2,98.0,2.3,883.7,27.191919191919194,19.78,Fresco
2025-01-11 05:00:00,19.3,98.0,2.2,883.6,21.82575757575758,19.94,Fresco
2025-01-11 06:00:00,19.3,98.0,2.1,883.2,16.459595959595966,19.98,Fresco
2025-01-11 07:00:00,19.3,98.0,2.0,883.2,11.093434343434353,20.02,Confortável
2025-01-11 08:00:00,18.9,98.0,1.5,883.4,5.727272727272736,18.9,Fresco
2025-01-11 09:00:00,19.1,98.0,1.5,883.9,0.3611111111111111,19.1,Fresco
2025-01-11 10:00:00,19.2,98.0,1.6,884.2,45.583333333333336,19.2,Fresco
2025-01-11 11:00:00,19.8,98.0,2.0,884.7,162.94444444444446,20.6,Confortável
2025-01-11 12:00:00,22.6,88.0,2.2,885.3,393.30555555555554,23.81,Confortável
2025-01-11 13:00:00,24.6,77.0,1.9,885.6,535.4166666666666,26.21,Quente
2025-01-11 14:00:00,25.3,72.0,2.7,885.5,739.7777777777778,26.92,Quente
2025-01-11 15:00:00,26.5,64.0,2.1,885.0,830.9444444444445,28.4,Quente
2025-01-11 16:00:00,26.3,64.0,3.2,884.5,780.0277777777778,28.07,Quente
2025-01-11 17:00:00,26.9,60.0,2.8,883.7,872.6388888888889,28.82,Quente
2025-01-11 18:00:00,27.9,50.0,1.8,882.8,742.9444444444445,32.79,Muito Quente
2025-01-11 19:00:00,29.0,48.0,1.8,882.0,592.6388888888889,32.03,Muito Quente
2025-01-11 20:00:00,27.6,53.0,2.3,881.8,479.6666666666667,28.5,Quente
2025-01-11 21:00:00,26.7,57.0,2.2,881.8,223.19444444444446,28.62,Quente
2025-01-11 22:00:00,24.3,66.0,1.3,882.4,45.333333333333336,24.3,Confortável
2025-01-11 23:00:00,22.8,75.0,1.5,883.2,45.835648148148145,22.8,Confortável
2025-01-12 00:00:00,22.2,81.0,1.7,884.3,46.33796296296296,22.2,Confortável
2025-01-12 01:00:00,21.6,90.0,2.2,884.6,46.84027777777778,22.64,Confortável
2025-01-12 02:00:00,21.0,93.0,1.5,885.4,47.342592592592595,21.0,Confortável
2025-01-12 03:00:00,20.9,94.0,1.7,885.2,47.84490740740741,20.9,Confortável
2025-01-12 04:00:00,20.6,94.0,2.0,884.8,48.34722222222222,21.53,Confortável
2025-01-12 05:00:00,20.6,94.0,2.4,884.6,48.84953703703703,21.4,Confortável
2025-01-12 06:00:00,19.7,94.0,1.6,883.9,49.35185185185185,19.7,Fresco
2025-01-12 07:00:00,19.4,93.0,1.5,883.9,49.854166666666664,19.4,Fresco
2025-01-12 08:00:00,19.4,94.0,1.6,884.0,50.35648148148148,19.4,Fresco
2025-01-12 09:00:00,19.2,94.0,2.2,884.3,50.85879629629629,19.82,Fresco
2025-01-12 10:00:00,19.8,94.0,1.9,884.6,51.361111111111114,20.64,Confortável
2025-01-12 11:00:00,21.2,88.0,2.4,885.0,179.91666666666666,22.11,Confortável
2025-01-12 12:00:00,22.3,82.0,2.7,885.6,350.47222222222223,23.34,Confortável
2025-01-12 13:00:00,23.7,76.0,1.7,885.6,328.25,23.7,Confortável
2025-01-12 14:00:00,24.7,71.0,1.7,885.3,630.0833333333334,24.7,Confortável
2025-01-12 15:00:00,26.2,67.0,1.5,884.5,748.25,26.2,Quente
2025-01-12 16:00:00,27.4,57.0,1.4,883.3,1162.611111111111,39.05,Muito Quente
2025-01-12 17:00:00,26.6,65.0,2.4,882.3,398.6666666666667,28.49,Quente
2025-01-12 18:00:00,24.9,77.0,0.9,881.4,144.52777777777777,24.9,Confortável
2025-01-12 19:00:00,20.9,92.0,1.4,881.1,54.361111111111114,20.9,Confortável
2025-01-12 20:00:00,19.9,96.0,1.9,880.9,23.0,20.75,Confortável
2025-01-12 21:00:00,20.0,94.0,1.4,881.5,26.72222222222222,20.0,Confortável
2025-01-12 22:00:00,19.0,92.0,3.3,883.1,10.527777777777779,19.23,Fresco
2025-01-12 23:00:00,18.5,96.0,2.3,883.3,9.595959595959595,18.96,Fresco
2025-01-13 00:00:00,18.5,96.0,1.1,883.7,8.664141414141413,18.5,Fresco
2025-01-13 01:00:00,19.2,97.0,1.0,884.6,7.732323232323232,19.2,Fresco
2025-01-13 02:00:00,19.6,97.0,1.2,884.4,6.80050505050505,19.6,Fresco
2025-01-13 03:00:00,19.6,98.0,0.7,883.7,5.868686868686868,19.6,Fresco
2025-01-13 04:00:00,19.7,98.0,2.0,883.3,4.936868686868687,20.48,Confortável
2025-01-13 05:00:00,19.5,98.0,1.9,882.5,4.005050505050505,20.29,Confortável
2025-01-13 06:00:00,19.3,98.0,1.9,881.8,3.0732323232323226,20.06,Confortável
2025-01-13 07:00:00,19.0,97.0,2.3,881.7,2.141414141414141,19.55,Fresco
2025-01-13 08:00:00,19.0,97.0,1.6,882.4,1.209595959595959,19.0,Fresco
2025-01-13 09:00:00,19.1,98.0,1.7,882.9,0.2777777777777778,19.1,Fresco
2025-01-13 10:00:00,19.5,98.0,1.2,883.5,58.416666666666664,19.5,Fresco
2025-01-13 11:00:00,20.3,95.0,1.0,884.0,121.33333333333333,20.3,Confortável
2025-01-13 12:00:00,21.8,85.0,1.7,884.2,324.3888888888889,21.8,Confortável
2025-01-13 13:00:00,23.0,82.0,1.6,884.3,475.77777777777777,23.0,Confortável
2025-01-13 14:00:00,24.6,77.0,2.1,883.7,594.4722222222222,26.18,Quente
2025-01-13 15:00:00,25.3,71.0,1.7,883.0,726.7777777777778,25.3,Confortável
2025-01-13 16:00:00,23.1,84.0,3.2,882.4,450.25,24.21,Confortável
